date,item_no,location_code,qty
2026-04-02,10000,S0001,14.0
2026-04-02,10000,S0002,10.0
2026-04-02,10000,S0002,1.0
2026-04-02,10000,S0013,7.0
2026-04-02,10045,S0001,9.0
2026-04-02,10045,S0002,8.0
2026-04-02,10045,S0013,1.0
2026-04-02,10070,S0001,9.0
2026-04-02,10070,S0002,5.0
2026-04-02,10070,S0013,2.0
2026-04-02,10100,S0001,2.0
2026-04-02,10100,S0002,1.0
2026-04-02,18200,S0001,5.0
2026-04-02,18200,S0002,3.0
2026-04-02,18200,W0003,6.0
2026-04-02,18230,S0001,3.0
2026-04-02,18230,S0002,2.0
2026-04-02,18230,S0013,2.0
2026-04-02,18230,W0003,5.0
2026-04-02,30091,W0003,4.0
2026-04-02,33100,S0001,10.0
2026-04-02,33100,S0002,2.0
2026-04-02,33100,S0002,5.0
2026-04-02,33100,S0005,2.0
2026-04-02,33100,S0010,5.0
2026-04-02,33110,S0002,2.0
2026-04-02,33110,S0005,2.0
2026-04-02,33110,S0010,8.0
2026-04-02,33116,S0002,5.0
2026-04-02,33116,S0010,2.0
2026-04-02,33120,S0002,2.0
2026-04-02,33120,S0010,1.0
2026-04-02,33130,S0001,1.0
2026-04-02,33130,S0002,1.0
2026-04-02,33130,S0005,3.0
2026-04-02,33150,S0001,3.0
2026-04-02,33150,S0002,1.0
2026-04-02,33150,S0005,1.0
2026-04-02,33160,S0002,2.0
2026-04-02,33160,S0005,1.0
2026-04-02,33160,S0010,2.0
2026-04-02,33170,S0002,2.0
2026-04-02,33170,S0005,1.0
2026-04-02,33170,S0010,1.0
2026-04-02,33200,S0001,7.0
2026-04-02,33200,S0002,4.0
2026-04-02,33200,S0005,3.0
2026-04-02,33200,S0010,2.0
2026-04-02,33250,S0001,5.0
2026-04-02,33250,S0002,4.0
2026-04-02,33250,S0005,1.0
2026-04-02,33250,S0010,3.0
2026-04-02,33310,S0001,13.0
2026-04-02,33310,S0002,10.0
2026-04-02,33310,S0005,4.0
2026-04-02,33310,S0010,6.0
2026-04-02,33310,W0003,35.0
2026-04-02,33323,S0001,6.0
2026-04-02,33323,S0002,8.0
2026-04-02,33323,S0005,6.0
2026-04-02,33323,S0010,7.0
2026-04-02,33323,W0003,24.0
2026-04-02,33341,S0001,2.0
2026-04-02,33341,S0002,1.0
2026-04-02,33341,S0005,2.0
2026-04-02,33341,S0010,2.0
2026-04-02,33341,W0003,14.0
2026-04-03,10000,S0001,4.0
2026-04-03,10000,S0001,14.0
2026-04-03,10000,S0002,8.0
2026-04-03,10000,S0013,1.0
2026-04-03,10000,S0013,3.0
2026-04-03,10045,S0001,9.0
2026-04-03,10045,S0002,6.0
2026-04-03,10045,S0013,4.0
2026-04-03,10070,S0001,7.0
2026-04-03,10070,S0002,5.0
2026-04-03,10070,S0013,3.0
2026-04-03,10100,S0001,2.0
2026-04-03,10100,S0002,3.0
2026-04-03,10100,S0013,1.0
2026-04-03,18200,S0001,2.0
2026-04-03,18200,S0002,5.0
2026-04-03,18200,S0013,3.0
2026-04-03,18230,S0001,5.0
2026-04-03,18230,S0002,1.0
2026-04-03,18230,S0013,1.0
2026-04-03,30091,S0002,1.0
2026-04-03,33100,S0001,9.0
2026-04-03,33100,S0002,6.0
2026-04-03,33100,S0005,3.0
2026-04-03,33100,S0005,5.0
2026-04-03,33100,S0005,1.0
2026-04-03,33100,S0010,6.0
2026-04-03,33110,S0001,10.0
2026-04-03,33110,S0002,9.0
2026-04-03,33110,S0005,6.0
2026-04-03,33110,S0010,4.0
2026-04-03,33116,S0001,2.0
2026-04-03,33116,S0001,6.0
2026-04-03,33116,S0002,5.0
2026-04-03,33116,S0005,4.0
2026-04-03,33116,S0010,3.0
2026-04-03,33120,S0001,3.0
2026-04-03,33120,S0002,1.0
2026-04-03,33120,S0005,2.0
2026-04-03,33120,S0010,2.0
2026-04-03,33130,S0001,4.0
2026-04-03,33130,S0002,3.0
2026-04-03,33130,S0002,2.0
2026-04-03,33130,S0005,1.0
2026-04-03,33130,S0005,1.0
2026-04-03,33130,S0010,1.0
2026-04-03,33150,S0001,2.0
2026-04-03,33150,S0002,2.0
2026-04-03,33150,S0010,1.0
2026-04-03,33160,S0001,3.0
2026-04-03,33160,S0005,2.0
2026-04-03,33160,S0010,2.0
2026-04-03,33170,S0001,2.0
2026-04-03,33170,S0002,1.0
2026-04-03,33170,S0002,2.0
2026-04-03,33170,S0005,3.0
2026-04-03,33170,S0010,3.0
2026-04-03,33170,S0010,1.0
2026-04-03,33200,S0001,4.0
2026-04-03,33200,S0002,5.0
2026-04-03,33200,S0005,3.0
2026-04-03,33200,S0010,3.0
2026-04-03,33250,S0001,7.0
2026-04-03,33250,S0002,6.0
2026-04-03,33250,S0005,4.0
2026-04-03,33250,S0010,1.0
2026-04-03,33310,S0001,17.0
2026-04-03,33310,S0002,12.0
2026-04-03,33310,S0005,7.0
2026-04-03,33310,S0010,6.0
2026-04-03,33323,S0001,8.0
2026-04-03,33323,S0002,11.0
2026-04-03,33323,S0005,4.0
2026-04-03,33323,S0010,7.0
2026-04-03,33341,S0001,4.0
2026-04-03,33341,S0002,5.0
2026-04-03,33341,S0005,2.0
2026-04-03,33341,S0010,3.0
2026-04-04,10000,S0001,18.0
2026-04-04,10000,S0001,7.0
2026-04-04,10000,S0002,11.0
2026-04-04,10000,S0002,2.0
2026-04-04,10000,S0013,6.0
2026-04-04,10045,S0001,5.0
2026-04-04,10045,S0002,6.0
2026-04-04,10045,S0013,5.0
2026-04-04,10070,S0001,11.0
2026-04-04,10070,S0002,4.0
2026-04-04,10070,S0013,3.0
2026-04-04,10100,S0001,3.0
2026-04-04,10100,S0002,2.0
2026-04-04,18200,S0001,6.0
2026-04-04,18200,S0002,2.0
2026-04-04,18200,S0013,3.0
2026-04-04,18200,W0003,13.0
2026-04-04,18230,S0001,3.0
2026-04-04,18230,S0002,4.0
2026-04-04,18230,S0013,1.0
2026-04-04,18230,S0013,1.0
2026-04-04,18230,W0003,4.0
2026-04-04,30091,S0001,2.0
2026-04-04,30091,S0010,1.0
2026-04-04,30091,W0003,4.0
2026-04-04,33100,S0005,6.0
2026-04-04,33100,S0010,6.0
2026-04-04,33110,S0001,16.0
2026-04-04,33110,S0002,1.0
2026-04-04,33110,S0002,10.0
2026-04-04,33110,S0005,3.0
2026-04-04,33110,S0010,7.0
2026-04-04,33116,S0001,11.0
2026-04-04,33116,S0002,7.0
2026-04-04,33116,S0005,6.0
2026-04-04,33116,S0010,4.0
2026-04-04,33120,S0001,5.0
2026-04-04,33120,S0002,3.0
2026-04-04,33120,S0005,1.0
2026-04-04,33120,S0005,1.0
2026-04-04,33120,S0010,3.0
2026-04-04,33130,S0001,2.0
2026-04-04,33130,S0002,2.0
2026-04-04,33130,S0005,3.0
2026-04-04,33130,S0010,1.0
2026-04-04,33150,S0001,1.0
2026-04-04,33150,S0002,4.0
2026-04-04,33150,S0005,1.0
2026-04-04,33150,S0010,2.0
2026-04-04,33160,S0001,5.0
2026-04-04,33160,S0002,2.0
2026-04-04,33160,S0005,1.0
2026-04-04,33160,S0010,1.0
2026-04-04,33170,S0001,7.0
2026-04-04,33170,S0002,9.0
2026-04-04,33170,S0005,2.0
2026-04-04,33170,S0010,2.0
2026-04-04,33200,S0001,11.0
2026-04-04,33200,S0002,8.0
2026-04-04,33200,S0005,2.0
2026-04-04,33200,S0010,5.0
2026-04-04,33250,S0001,5.0
2026-04-04,33250,S0002,8.0
2026-04-04,33250,S0005,5.0
2026-04-04,33250,S0010,5.0
2026-04-04,33310,S0001,16.0
2026-04-04,33310,S0002,8.0
2026-04-04,33310,S0005,4.0
2026-04-04,33310,S0010,11.0
2026-04-04,33310,W0003,39.0
2026-04-04,33323,S0001,11.0
2026-04-04,33323,S0002,11.0
2026-04-04,33323,S0005,8.0
2026-04-04,33323,S0010,8.0
2026-04-04,33323,W0003,39.0
2026-04-04,33341,S0001,6.0
2026-04-04,33341,S0002,1.0
2026-04-04,33341,S0005,3.0
2026-04-04,33341,S0010,4.0
2026-04-04,33341,W0003,14.0
2026-04-05,10000,S0001,16.0
2026-04-05,10000,S0002,14.0
2026-04-05,10000,S0013,3.0
2026-04-05,10000,S0013,3.0
2026-04-05,10045,S0001,2.0
2026-04-05,10045,S0001,10.0
2026-04-05,10045,S0002,5.0
2026-04-05,10045,S0002,2.0
2026-04-05,10045,S0013,4.0
2026-04-05,10070,S0001,5.0
2026-04-05,10070,S0002,6.0
2026-04-05,10070,S0013,3.0
2026-04-05,10100,S0001,3.0
2026-04-05,10100,S0002,8.0
2026-04-05,10100,S0013,3.0
2026-04-05,18200,S0001,3.0
2026-04-05,18200,S0002,1.0
2026-04-05,18200,S0002,4.0
2026-04-05,18200,S0013,1.0
2026-04-05,18230,S0001,4.0
2026-04-05,18230,S0002,2.0
2026-04-05,18230,S0013,2.0
2026-04-05,30091,S0001,1.0
2026-04-05,30091,S0002,1.0
2026-04-05,30091,S0005,1.0
2026-04-05,33110,S0001,4.0
2026-04-05,33110,S0001,10.0
2026-04-05,33110,S0002,8.0
2026-04-05,33110,S0005,4.0
2026-04-05,33110,S0010,3.0
2026-04-05,33110,S0010,7.0
2026-04-05,33116,S0001,7.0
2026-04-05,33116,S0002,6.0
2026-04-05,33116,S0005,1.0
2026-04-05,33116,S0010,2.0
2026-04-05,33120,S0001,2.0
2026-04-05,33120,S0002,2.0
2026-04-05,33120,S0010,2.0
2026-04-05,33130,S0001,3.0
2026-04-05,33130,S0002,2.0
2026-04-05,33130,S0005,1.0
2026-04-05,33150,S0001,3.0
2026-04-05,33150,S0010,2.0
2026-04-05,33160,S0001,2.0
2026-04-05,33160,S0002,3.0
2026-04-05,33160,S0005,2.0
2026-04-05,33160,S0010,4.0
2026-04-05,33170,S0001,3.0
2026-04-05,33170,S0002,3.0
2026-04-05,33170,S0005,3.0
2026-04-05,33170,S0010,1.0
2026-04-05,33170,S0010,2.0
2026-04-05,33200,S0001,3.0
2026-04-05,33200,S0001,3.0
2026-04-05,33200,S0002,4.0
2026-04-05,33200,S0005,4.0
2026-04-05,33200,S0010,7.0
2026-04-05,33250,S0001,4.0
2026-04-05,33250,S0002,3.0
2026-04-05,33250,S0005,1.0
2026-04-05,33250,S0010,7.0
2026-04-05,33310,S0001,20.0
2026-04-05,33310,S0002,12.0
2026-04-05,33310,S0005,8.0
2026-04-05,33310,S0010,12.0
2026-04-05,33323,S0001,12.0
2026-04-05,33323,S0002,7.0
2026-04-05,33323,S0005,2.0
2026-04-05,33323,S0010,10.0
2026-04-05,33341,S0001,4.0
2026-04-05,33341,S0002,5.0
2026-04-05,33341,S0005,4.0
2026-04-06,10000,S0001,10.0
2026-04-06,10000,S0001,3.0
2026-04-06,10000,S0002,2.0
2026-04-06,10000,S0002,11.0
2026-04-06,10000,S0013,3.0
2026-04-06,10045,S0001,7.0
2026-04-06,10045,S0002,6.0
2026-04-06,10045,S0013,2.0
2026-04-06,10070,S0001,6.0
2026-04-06,10070,S0002,6.0
2026-04-06,10070,S0013,3.0
2026-04-06,10100,S0001,3.0
2026-04-06,10100,S0002,1.0
2026-04-06,18200,S0001,3.0
2026-04-06,18200,S0002,2.0
2026-04-06,18230,S0001,1.0
2026-04-06,18230,S0002,2.0
2026-04-06,18230,S0013,1.0
2026-04-06,30091,S0001,2.0
2026-04-06,30091,S0005,1.0
2026-04-06,33100,S0001,11.0
2026-04-06,33100,S0002,8.0
2026-04-06,33100,S0005,5.0
2026-04-06,33100,S0010,9.0
2026-04-06,33110,S0002,4.0
2026-04-06,33110,S0005,6.0
2026-04-06,33110,S0010,6.0
2026-04-06,33116,S0001,3.0
2026-04-06,33116,S0002,4.0
2026-04-06,33116,S0002,3.0
2026-04-06,33116,S0005,3.0
2026-04-06,33116,S0010,2.0
2026-04-06,33120,S0001,2.0
2026-04-06,33120,S0002,1.0
2026-04-06,33130,S0001,2.0
2026-04-06,33130,S0002,2.0
2026-04-06,33130,S0005,2.0
2026-04-06,33130,S0010,1.0
2026-04-06,33150,S0010,2.0
2026-04-06,33160,S0001,4.0
2026-04-06,33160,S0002,3.0
2026-04-06,33160,S0002,1.0
2026-04-06,33160,S0005,1.0
2026-04-06,33160,S0010,3.0
2026-04-06,33170,S0001,3.0
2026-04-06,33170,S0001,5.0
2026-04-06,33170,S0002,3.0
2026-04-06,33170,S0005,2.0
2026-04-06,33170,S0010,2.0
2026-04-06,33200,S0001,6.0
2026-04-06,33200,S0002,6.0
2026-04-06,33200,S0005,4.0
2026-04-06,33200,S0010,4.0
2026-04-06,33250,S0001,2.0
2026-04-06,33250,S0002,6.0
2026-04-06,33250,S0010,1.0
2026-04-06,33310,S0001,10.0
2026-04-06,33310,S0002,5.0
2026-04-06,33310,S0002,9.0
2026-04-06,33310,S0005,4.0
2026-04-06,33310,S0005,3.0
2026-04-06,33310,S0010,5.0
2026-04-06,33310,S0010,2.0
2026-04-06,33323,S0001,12.0
2026-04-06,33323,S0002,7.0
2026-04-06,33323,S0005,4.0
2026-04-06,33323,S0010,4.0
2026-04-06,33341,S0001,1.0
2026-04-06,33341,S0001,3.0
2026-04-06,33341,S0002,2.0
2026-04-06,33341,S0010,3.0
2026-04-07,10000,S0001,8.0
2026-04-07,10000,S0001,5.0
2026-04-07,10000,S0002,9.0
2026-04-07,10000,S0013,8.0
2026-04-07,10045,S0001,7.0
2026-04-07,10045,S0002,6.0
2026-04-07,10045,S0013,3.0
2026-04-07,10070,S0001,4.0
2026-04-07,10070,S0002,10.0
2026-04-07,10070,S0013,2.0
2026-04-07,10100,S0001,5.0
2026-04-07,10100,S0002,2.0
2026-04-07,10100,S0013,1.0
2026-04-07,18200,S0001,3.0
2026-04-07,18200,S0002,3.0
2026-04-07,18200,S0013,1.0
2026-04-07,18200,S0013,2.0
2026-04-07,18200,W0003,7.0
2026-04-07,18230,S0001,3.0
2026-04-07,18230,S0002,4.0
2026-04-07,18230,S0013,1.0
2026-04-07,18230,W0003,7.0
2026-04-07,30091,S0001,1.0
2026-04-07,30091,W0003,2.0
2026-04-07,33100,S0001,9.0
2026-04-07,33100,S0002,3.0
2026-04-07,33100,S0002,9.0
2026-04-07,33100,S0005,7.0
2026-04-07,33100,S0010,4.0
2026-04-07,33110,S0001,8.0
2026-04-07,33110,S0001,5.0
2026-04-07,33110,S0002,9.0
2026-04-07,33110,S0005,1.0
2026-04-07,33110,S0005,4.0
2026-04-07,33110,S0010,1.0
2026-04-07,33110,S0010,7.0
2026-04-07,33116,S0001,3.0
2026-04-07,33116,S0002,4.0
2026-04-07,33116,S0005,1.0
2026-04-07,33116,S0010,5.0
2026-04-07,33120,S0001,1.0
2026-04-07,33120,S0005,2.0
2026-04-07,33120,S0010,1.0
2026-04-07,33130,S0001,1.0
2026-04-07,33130,S0002,1.0
2026-04-07,33130,S0002,2.0
2026-04-07,33130,S0005,1.0
2026-04-07,33130,S0010,1.0
2026-04-07,33150,S0001,2.0
2026-04-07,33160,S0001,2.0
2026-04-07,33160,S0002,1.0
2026-04-07,33160,S0010,3.0
2026-04-07,33170,S0001,3.0
2026-04-07,33170,S0002,5.0
2026-04-07,33170,S0005,4.0
2026-04-07,33170,S0010,2.0
2026-04-07,33170,S0010,1.0
2026-04-07,33200,S0001,5.0
2026-04-07,33200,S0002,7.0
2026-04-07,33200,S0005,4.0
2026-04-07,33200,S0010,3.0
2026-04-07,33250,S0001,1.0
2026-04-07,33250,S0001,3.0
2026-04-07,33250,S0002,4.0
2026-04-07,33250,S0005,1.0
2026-04-07,33250,S0010,2.0
2026-04-07,33310,S0001,11.0
2026-04-07,33310,S0002,12.0
2026-04-07,33310,S0005,4.0
2026-04-07,33310,S0010,7.0
2026-04-07,33310,W0003,46.0
2026-04-07,33323,S0001,8.0
2026-04-07,33323,S0002,4.0
2026-04-07,33323,S0002,4.0
2026-04-07,33323,S0005,3.0
2026-04-07,33323,S0010,5.0
2026-04-07,33323,W0003,32.0
2026-04-07,33341,S0001,3.0
2026-04-07,33341,S0002,2.0
2026-04-07,33341,S0005,1.0
2026-04-07,33341,S0010,5.0
2026-04-07,33341,W0003,13.0
2026-04-08,10000,S0001,14.0
2026-04-08,10000,S0002,9.0
2026-04-08,10000,S0013,5.0
2026-04-08,10000,S0013,4.0
2026-04-08,10045,S0001,6.0
2026-04-08,10045,S0002,8.0
2026-04-08,10045,S0013,2.0
2026-04-08,10070,S0001,4.0
2026-04-08,10070,S0002,5.0
2026-04-08,10070,S0013,3.0
2026-04-08,10100,S0001,1.0
2026-04-08,10100,S0002,4.0
2026-04-08,10100,S0013,2.0
2026-04-08,18200,S0001,2.0
2026-04-08,18200,S0001,3.0
2026-04-08,18200,S0002,4.0
2026-04-08,18200,S0013,1.0
2026-04-08,18230,S0002,1.0
2026-04-08,30091,S0001,1.0
2026-04-08,33100,S0001,8.0
2026-04-08,33100,S0002,4.0
2026-04-08,33100,S0005,1.0
2026-04-08,33100,S0010,4.0
2026-04-08,33110,S0001,11.0
2026-04-08,33110,S0002,9.0
2026-04-08,33110,S0005,2.0
2026-04-08,33110,S0005,3.0
2026-04-08,33110,S0010,8.0
2026-04-08,33116,S0002,4.0
2026-04-08,33116,S0005,1.0
2026-04-08,33116,S0010,7.0
2026-04-08,33120,S0001,2.0
2026-04-08,33120,S0002,1.0
2026-04-08,33120,S0010,2.0
2026-04-08,33130,S0001,1.0
2026-04-08,33130,S0002,2.0
2026-04-08,33130,S0005,1.0
2026-04-08,33130,S0010,3.0
2026-04-08,33150,S0002,2.0
2026-04-08,33160,S0001,1.0
2026-04-08,33160,S0005,1.0
2026-04-08,33160,S0010,2.0
2026-04-08,33170,S0005,2.0
2026-04-08,33170,S0010,3.0
2026-04-08,33200,S0001,7.0
2026-04-08,33200,S0002,3.0
2026-04-08,33200,S0005,1.0
2026-04-08,33200,S0010,3.0
2026-04-08,33250,S0001,2.0
2026-04-08,33250,S0002,7.0
2026-04-08,33250,S0005,4.0
2026-04-08,33250,S0010,2.0
2026-04-08,33310,S0001,1.0
2026-04-08,33310,S0001,11.0
2026-04-08,33310,S0002,12.0
2026-04-08,33310,S0005,7.0
2026-04-08,33310,S0010,10.0
2026-04-08,33323,S0001,3.0
2026-04-08,33323,S0001,9.0
2026-04-08,33323,S0002,4.0
2026-04-08,33323,S0005,4.0
2026-04-08,33323,S0010,4.0
2026-04-08,33341,S0001,4.0
2026-04-08,33341,S0002,3.0
2026-04-08,33341,S0010,4.0
2026-04-09,10000,S0001,11.0
2026-04-09,10000,S0002,8.0
2026-04-09,10000,S0013,4.0
2026-04-09,10045,S0001,7.0
2026-04-09,10045,S0002,6.0
2026-04-09,10070,S0001,4.0
2026-04-09,10070,S0002,5.0
2026-04-09,10070,S0002,2.0
2026-04-09,10100,S0001,3.0
2026-04-09,10100,S0002,3.0
2026-04-09,10100,S0013,2.0
2026-04-09,18200,S0001,4.0
2026-04-09,18200,S0002,3.0
2026-04-09,18200,S0013,2.0
2026-04-09,18200,W0003,7.0
2026-04-09,18230,S0001,2.0
2026-04-09,18230,S0002,1.0
2026-04-09,18230,W0003,6.0
2026-04-09,30091,S0002,1.0
2026-04-09,30091,S0010,1.0
2026-04-09,30091,W0003,2.0
2026-04-09,33100,S0001,3.0
2026-04-09,33100,S0001,9.0
2026-04-09,33100,S0002,12.0
2026-04-09,33100,S0005,1.0
2026-04-09,33100,S0005,3.0
2026-04-09,33100,S0010,8.0
2026-04-09,33110,S0001,9.0
2026-04-09,33110,S0002,8.0
2026-04-09,33110,S0002,2.0
2026-04-09,33110,S0005,6.0
2026-04-09,33110,S0010,10.0
2026-04-09,33116,S0001,4.0
2026-04-09,33116,S0002,1.0
2026-04-09,33116,S0002,4.0
2026-04-09,33116,S0005,3.0
2026-04-09,33116,S0010,1.0
2026-04-09,33116,S0010,2.0
2026-04-09,33120,S0001,1.0
2026-04-09,33120,S0002,2.0
2026-04-09,33120,S0005,1.0
2026-04-09,33120,S0010,1.0
2026-04-09,33130,S0001,3.0
2026-04-09,33130,S0002,2.0
2026-04-09,33130,S0002,2.0
2026-04-09,33130,S0005,2.0
2026-04-09,33130,S0010,2.0
2026-04-09,33150,S0001,1.0
2026-04-09,33150,S0001,1.0
2026-04-09,33150,S0002,3.0
2026-04-09,33150,S0005,1.0
2026-04-09,33160,S0001,2.0
2026-04-09,33160,S0002,2.0
2026-04-09,33160,S0005,3.0
2026-04-09,33160,S0010,1.0
2026-04-09,33170,S0001,6.0
2026-04-09,33170,S0002,5.0
2026-04-09,33170,S0005,2.0
2026-04-09,33170,S0010,1.0
2026-04-09,33200,S0001,4.0
2026-04-09,33200,S0002,6.0
2026-04-09,33200,S0005,3.0
2026-04-09,33200,S0010,2.0
2026-04-09,33250,S0001,4.0
2026-04-09,33250,S0002,3.0
2026-04-09,33250,S0005,1.0
2026-04-09,33250,S0010,4.0
2026-04-09,33310,S0001,11.0
2026-04-09,33310,S0002,8.0
2026-04-09,33310,S0005,5.0
2026-04-09,33310,S0010,9.0
2026-04-09,33310,W0003,25.0
2026-04-09,33323,S0001,10.0
2026-04-09,33323,S0002,9.0
2026-04-09,33323,S0005,4.0
2026-04-09,33323,S0010,5.0
2026-04-09,33323,W0003,32.0
2026-04-09,33341,S0001,3.0
2026-04-09,33341,S0002,4.0
2026-04-09,33341,S0005,2.0
2026-04-09,33341,S0010,3.0
2026-04-09,33341,W0003,13.0
2026-04-10,10000,S0001,3.0
2026-04-10,10000,S0001,11.0
2026-04-10,10000,S0002,3.0
2026-04-10,10000,S0002,11.0
2026-04-10,10000,S0013,4.0
2026-04-10,10045,S0001,8.0
2026-04-10,10045,S0002,7.0
2026-04-10,10045,S0013,3.0
2026-04-10,10070,S0001,10.0
2026-04-10,10070,S0002,3.0
2026-04-10,10070,S0013,1.0
2026-04-10,10100,S0001,2.0
2026-04-10,10100,S0002,1.0
2026-04-10,10100,S0013,2.0
2026-04-10,18200,S0001,4.0
2026-04-10,18200,S0002,1.0
2026-04-10,18200,S0013,1.0
2026-04-10,18230,S0002,3.0
2026-04-10,18230,S0013,1.0
2026-04-10,30091,S0002,1.0
2026-04-10,30091,S0005,1.0
2026-04-10,30091,S0010,1.0
2026-04-10,33100,S0005,2.0
2026-04-10,33100,S0010,5.0
2026-04-10,33110,S0002,8.0
2026-04-10,33110,S0005,4.0
2026-04-10,33110,S0010,2.0
2026-04-10,33110,S0010,4.0
2026-04-10,33116,S0001,10.0
2026-04-10,33116,S0002,3.0
2026-04-10,33116,S0005,4.0
2026-04-10,33116,S0010,7.0
2026-04-10,33120,S0001,3.0
2026-04-10,33120,S0002,3.0
2026-04-10,33120,S0005,3.0
2026-04-10,33120,S0010,4.0
2026-04-10,33130,S0001,2.0
2026-04-10,33130,S0002,1.0
2026-04-10,33130,S0010,2.0
2026-04-10,33150,S0001,2.0
2026-04-10,33150,S0002,3.0
2026-04-10,33150,S0005,1.0
2026-04-10,33150,S0010,3.0
2026-04-10,33160,S0001,2.0
2026-04-10,33160,S0002,4.0
2026-04-10,33160,S0005,1.0
2026-04-10,33160,S0010,2.0
2026-04-10,33170,S0001,3.0
2026-04-10,33170,S0001,1.0
2026-04-10,33170,S0002,2.0
2026-04-10,33170,S0005,2.0
2026-04-10,33170,S0010,3.0
2026-04-10,33170,S0010,2.0
2026-04-10,33200,S0001,3.0
2026-04-10,33200,S0002,3.0
2026-04-10,33200,S0002,1.0
2026-04-10,33200,S0005,2.0
2026-04-10,33200,S0010,2.0
2026-04-10,33250,S0001,6.0
2026-04-10,33250,S0005,2.0
2026-04-10,33250,S0010,1.0
2026-04-10,33250,S0010,2.0
2026-04-10,33310,S0001,13.0
2026-04-10,33310,S0002,11.0
2026-04-10,33310,S0005,3.0
2026-04-10,33310,S0010,9.0
2026-04-10,33323,S0001,13.0
2026-04-10,33323,S0002,7.0
2026-04-10,33323,S0005,9.0
2026-04-10,33323,S0010,8.0
2026-04-10,33341,S0001,5.0
2026-04-10,33341,S0002,8.0
2026-04-10,33341,S0005,1.0
2026-04-10,33341,S0010,3.0
2026-04-11,10000,S0001,6.0
2026-04-11,10000,S0001,8.0
2026-04-11,10000,S0002,11.0
2026-04-11,10000,S0013,3.0
2026-04-11,10045,S0001,1.0
2026-04-11,10045,S0001,6.0
2026-04-11,10045,S0002,7.0
2026-04-11,10045,S0002,3.0
2026-04-11,10045,S0013,2.0
2026-04-11,10070,S0001,8.0
2026-04-11,10070,S0002,2.0
2026-04-11,10070,S0013,3.0
2026-04-11,10070,S0013,1.0
2026-04-11,10100,S0001,1.0
2026-04-11,10100,S0002,6.0
2026-04-11,10100,S0013,2.0
2026-04-11,18200,S0001,3.0
2026-04-11,18200,S0002,3.0
2026-04-11,18200,S0013,2.0
2026-04-11,18200,W0003,9.0
2026-04-11,18230,S0001,3.0
2026-04-11,18230,S0002,3.0
2026-04-11,18230,W0003,1.0
2026-04-11,18230,W0003,9.0
2026-04-11,30091,S0010,1.0
2026-04-11,30091,W0003,4.0
2026-04-11,33100,S0005,5.0
2026-04-11,33100,S0010,9.0
2026-04-11,33110,S0001,20.0
2026-04-11,33110,S0002,8.0
2026-04-11,33110,S0002,1.0
2026-04-11,33110,S0005,6.0
2026-04-11,33110,S0010,7.0
2026-04-11,33116,S0002,4.0
2026-04-11,33116,S0005,1.0
2026-04-11,33116,S0010,3.0
2026-04-11,33120,S0001,2.0
2026-04-11,33120,S0002,1.0
2026-04-11,33120,S0005,2.0
2026-04-11,33120,S0010,2.0
2026-04-11,33130,S0001,2.0
2026-04-11,33130,S0002,2.0
2026-04-11,33130,S0005,2.0
2026-04-11,33130,S0010,2.0
2026-04-11,33150,S0001,2.0
2026-04-11,33150,S0005,2.0
2026-04-11,33150,S0010,1.0
2026-04-11,33160,S0001,4.0
2026-04-11,33160,S0002,3.0
2026-04-11,33160,S0002,1.0
2026-04-11,33160,S0005,1.0
2026-04-11,33160,S0010,1.0
2026-04-11,33160,S0010,1.0
2026-04-11,33170,S0001,1.0
2026-04-11,33170,S0002,7.0
2026-04-11,33170,S0002,1.0
2026-04-11,33170,S0005,3.0
2026-04-11,33170,S0010,4.0
2026-04-11,33200,S0001,10.0
2026-04-11,33200,S0002,7.0
2026-04-11,33200,S0005,5.0
2026-04-11,33200,S0010,2.0
2026-04-11,33200,S0010,2.0
2026-04-11,33250,S0001,7.0
2026-04-11,33250,S0002,5.0
2026-04-11,33250,S0005,5.0
2026-04-11,33250,S0010,3.0
2026-04-11,33310,S0001,18.0
2026-04-11,33310,S0002,10.0
2026-04-11,33310,S0005,7.0
2026-04-11,33310,S0010,15.0
2026-04-11,33310,W0003,54.0
2026-04-11,33323,S0001,15.0
2026-04-11,33323,S0002,12.0
2026-04-11,33323,S0005,7.0
2026-04-11,33323,S0010,5.0
2026-04-11,33323,W0003,28.0
2026-04-11,33341,S0001,5.0
2026-04-11,33341,S0005,2.0
2026-04-11,33341,S0010,1.0
2026-04-11,33341,S0010,3.0
2026-04-11,33341,W0003,2.0
2026-04-11,33341,W0003,11.0
2026-04-12,10000,S0001,17.0
2026-04-12,10000,S0002,14.0
2026-04-12,10000,S0013,8.0
2026-04-12,10045,S0001,10.0
2026-04-12,10045,S0002,9.0
2026-04-12,10045,S0013,4.0
2026-04-12,10070,S0001,9.0
2026-04-12,10070,S0002,6.0
2026-04-12,10070,S0002,4.0
2026-04-12,10070,S0013,2.0
2026-04-12,10100,S0001,1.0
2026-04-12,10100,S0002,3.0
2026-04-12,10100,S0013,1.0
2026-04-12,18200,S0001,3.0
2026-04-12,18200,S0002,1.0
2026-04-12,18200,S0013,2.0
2026-04-12,18230,S0001,3.0
2026-04-12,18230,S0002,5.0
2026-04-12,18230,S0013,4.0
2026-04-12,30091,S0001,1.0
2026-04-12,30091,S0010,1.0
2026-04-12,33100,S0001,9.0
2026-04-12,33100,S0002,11.0
