TABLEID:Item Journal Line
*Journal Template Name	*Journal Batch Name	*Line No.	*Item No.	*Posting Date	*Entry Type	*Document No.	*Location Code	*Quantity	*Unit Amount	*Unit Cost	*Amount	*Discount Amount	*Expiration Date	*Lot No.
ITEM	NWVDEMO	2110000	33250	03/22/26	Negative Adjmt.	TR260322	W0003	44	4.1	4.1	180.4	0		
ITEM	NWVDEMO	2120000	33250	03/22/26	Negative Adjmt.	TR260322	W0003	37	4.1	4.1	151.7	0		
ITEM	NWVDEMO	2130000	33250	03/22/26	Negative Adjmt.	TR260322	W0003	32	4.1	4.1	131.2	0		
ITEM	NWVDEMO	2140000	33250	03/22/26	Negative Adjmt.	TR260322	W0003	25	4.1	4.1	102.5	0		
ITEM	NWVDEMO	2150000	33310	03/22/26	Negative Adjmt.	TR260322	W0003	225	1.1	1.1	247.5	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	2160000	33310	03/22/26	Negative Adjmt.	TR260322	W0003	173	1.1	1.1	190.3	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	2170000	33310	03/22/26	Negative Adjmt.	TR260322	W0003	22	1.1	1.1	24.2	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	2180000	33310	03/22/26	Negative Adjmt.	TR260322	W0003	73	1.1	1.1	80.3	0	12/04/26	L260322-33310C
ITEM	NWVDEMO	2190000	33310	03/22/26	Negative Adjmt.	TR260322	W0003	147	1.1	1.1	161.7	0	12/04/26	L260322-33310C
ITEM	NWVDEMO	2200000	33323	03/22/26	Negative Adjmt.	TR260322	W0003	175	1.1	1.1	192.5	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	2210000	33323	03/22/26	Negative Adjmt.	TR260322	W0003	135	1.1	1.1	148.5	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	2220000	33323	03/22/26	Negative Adjmt.	TR260322	W0003	17	1.1	1.1	18.7	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	2230000	33323	03/22/26	Negative Adjmt.	TR260322	W0003	57	1.1	1.1	62.7	0	11/26/26	L260322-33323B
ITEM	NWVDEMO	2240000	33323	03/22/26	Negative Adjmt.	TR260322	W0003	115	1.1	1.1	126.5	0	11/26/26	L260322-33323B
ITEM	NWVDEMO	2250000	33341	03/22/26	Negative Adjmt.	TR260322	W0003	75	2.1	2.1	157.5	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	2260000	33341	03/22/26	Negative Adjmt.	TR260322	W0003	58	2.1	2.1	121.8	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	2270000	33341	03/22/26	Negative Adjmt.	TR260322	W0003	7	2.1	2.1	14.7	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	2280000	33341	03/22/26	Negative Adjmt.	TR260322	W0003	25	2.1	2.1	52.5	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	2290000	33341	03/22/26	Negative Adjmt.	TR260322	W0003	49	2.1	2.1	102.9	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	2300000	10000	03/22/26	Sale	SL260322	S0001	15	1	0.9	15	0		
ITEM	NWVDEMO	2310000	10000	03/22/26	Sale	SL260322	S0002	13	1	0.9	13	0		
ITEM	NWVDEMO	2320000	10000	03/22/26	Sale	SL260322	S0013	9	1	0.9	9	0		
ITEM	NWVDEMO	2330000	10045	03/22/26	Sale	SL260322	S0001	10	0.86	0.45	8.6	0		
ITEM	NWVDEMO	2340000	10070	03/22/26	Sale	SL260322	S0001	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	2350000	10070	03/22/26	Sale	SL260322	S0002	2	1.82	0.5	3.64	0		
ITEM	NWVDEMO	2360000	10070	03/22/26	Sale	SL260322	S0002	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	2370000	10100	03/22/26	Sale	SL260322	S0001	7	2.8	1.7	19.6	0		
ITEM	NWVDEMO	2380000	10100	03/22/26	Sale	SL260322	S0002	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	2390000	10100	03/22/26	Sale	SL260322	S0013	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	2400000	18200	03/22/26	Sale	SL260322	S0001	4	1.64	0.95	6.56	0		
ITEM	NWVDEMO	2410000	18200	03/22/26	Sale	SL260322	S0002	6	1.64	0.95	9.84	0		
ITEM	NWVDEMO	2420000	18200	03/22/26	Sale	SL260322	S0013	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	2430000	18230	03/22/26	Sale	SL260322	S0001	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	2440000	18230	03/22/26	Sale	SL260322	S0002	5	1.64	0.95	8.2	0		
ITEM	NWVDEMO	2450000	18230	03/22/26	Sale	SL260322	S0013	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	2460000	30091	03/22/26	Sale	SL260322	S0002	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	2470000	30091	03/22/26	Sale	SL260322	S0005	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	2480000	33100	03/22/26	Sale	SL260322	S0001	9	1.36	1	12.24	0	03/24/26	L260322-33100A
ITEM	NWVDEMO	2490000	33100	03/22/26	Sale	SL260322	S0002	5	1.36	1	6.8	0	03/24/26	L260322-33100A
ITEM	NWVDEMO	2500000	33100	03/22/26	Sale	SL260322	S0005	5	1.36	1	6.8	0	03/24/26	L260322-33100C
ITEM	NWVDEMO	2510000	33100	03/22/26	Sale	SL260322	S0010	9	1.36	1	12.24	0	03/24/26	L260322-33100C
ITEM	NWVDEMO	2520000	33110	03/22/26	Sale	SL260322	S0001	10	1.59	1.2	15.9	0	03/24/26	L260322-33110C
ITEM	NWVDEMO	2530000	33110	03/22/26	Sale	SL260322	S0002	8	1.59	1.2	12.72	0	03/24/26	L260322-33110C
ITEM	NWVDEMO	2540000	33110	03/22/26	Sale	SL260322	S0005	7	1.59	1.2	11.13	0	03/24/26	L260322-33110C
ITEM	NWVDEMO	2550000	33110	03/22/26	Sale	SL260322	S0005	1	1.59	1.2	1.59	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	2560000	33110	03/22/26	Sale	SL260322	S0010	12	1.59	1.2	19.08	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	2570000	33116	03/22/26	Sale	SL260322	S0001	6	1.09	0.78	6.54	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	2580000	33116	03/22/26	Sale	SL260322	S0002	6	1.09	0.78	6.54	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	2590000	33116	03/22/26	Sale	SL260322	S0005	2	1.09	0.78	2.18	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	2600000	33116	03/22/26	Sale	SL260322	S0010	3	1.09	0.78	3.27	0	03/27/26	L260322-33116B
ITEM	NWVDEMO	2610000	33120	03/22/26	Sale	SL260322	S0001	4	8.64	6.5	34.56	0		
ITEM	NWVDEMO	2620000	33130	03/22/26	Sale	SL260322	S0001	3	9.55	7.1	28.65	0	03/29/26	L260322-33130
ITEM	NWVDEMO	2630000	33130	03/22/26	Sale	SL260322	S0002	2	9.55	7.1	19.1	0	03/29/26	L260322-33130
ITEM	NWVDEMO	2640000	33130	03/22/26	Sale	SL260322	S0005	1	9.55	7.1	9.55	0	03/29/26	L260322-33130
ITEM	NWVDEMO	2650000	33130	03/22/26	Sale	SL260322	S0010	2	9.55	7.1	19.1	0	03/29/26	L260322-33130
ITEM	NWVDEMO	2660000	33150	03/22/26	Sale	SL260322	S0001	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	2670000	33150	03/22/26	Sale	SL260322	S0002	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	2680000	33150	03/22/26	Sale	SL260322	S0005	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	2690000	33150	03/22/26	Sale	SL260322	S0010	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	2700000	33160	03/22/26	Sale	SL260322	S0001	3	7.18	5.5	21.54	0	03/29/26	L260322-33160A
ITEM	NWVDEMO	2710000	33160	03/22/26	Sale	SL260322	S0002	1	7.18	5.5	7.18	0	03/29/26	L260322-33160A
ITEM	NWVDEMO	2720000	33160	03/22/26	Sale	SL260322	S0010	3	7.18	5.5	21.54	0	03/30/26	L260322-33160B
ITEM	NWVDEMO	2730000	33170	03/22/26	Sale	SL260322	S0001	6	7.18	5.5	43.08	0	03/28/26	L260322-33170A
ITEM	NWVDEMO	2740000	33170	03/22/26	Sale	SL260322	S0002	4	7.18	5.5	28.72	0	03/28/26	L260322-33170A
ITEM	NWVDEMO	2750000	33170	03/22/26	Sale	SL260322	S0005	3	7.18	5.5	21.54	0	03/28/26	L260322-33170A
ITEM	NWVDEMO	2760000	33170	03/22/26	Sale	SL260322	S0010	3	7.18	5.5	21.54	0	03/28/26	L260322-33170B
ITEM	NWVDEMO	2770000	33200	03/22/26	Sale	SL260322	S0001	9	5.91	4.2	53.19	0		
ITEM	NWVDEMO	2780000	33200	03/22/26	Sale	SL260322	S0002	7	5.91	4.2	41.37	0		
ITEM	NWVDEMO	2790000	33200	03/22/26	Sale	SL260322	S0005	2	5.91	4.2	11.82	0		
ITEM	NWVDEMO	2800000	33200	03/22/26	Sale	SL260322	S0010	3	5.91	4.2	17.73	0		
ITEM	NWVDEMO	2810000	33250	03/22/26	Sale	SL260322	S0001	6	5.36	4.1	32.16	0		
ITEM	NWVDEMO	2820000	33250	03/22/26	Sale	SL260322	S0002	5	5.36	4.1	26.8	0		
ITEM	NWVDEMO	2830000	33250	03/22/26	Sale	SL260322	S0005	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	2840000	33250	03/22/26	Sale	SL260322	S0010	6	5.36	4.1	32.16	0		
ITEM	NWVDEMO	2850000	33310	03/22/26	Sale	SL260322	S0001	16	3	1.1	48	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	2860000	33310	03/22/26	Sale	SL260322	S0002	16	3	1.1	48	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	2870000	33310	03/22/26	Sale	SL260322	S0005	7	3	1.1	21	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	2880000	33310	03/22/26	Sale	SL260322	S0010	17	3	1.1	51	0	12/04/26	L260322-33310C
ITEM	NWVDEMO	2890000	33323	03/22/26	Sale	SL260322	S0001	15	3	1.1	45	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	2900000	33323	03/22/26	Sale	SL260322	S0002	14	3	1.1	42	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	2910000	33323	03/22/26	Sale	SL260322	S0005	5	3	1.1	15	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	2920000	33323	03/22/26	Sale	SL260322	S0010	6	3	1.1	18	0	11/26/26	L260322-33323B
ITEM	NWVDEMO	2930000	33341	03/22/26	Sale	SL260322	S0001	4	5.75	2.1	23	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	2940000	33341	03/22/26	Sale	SL260322	S0002	7	5.75	2.1	40.25	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	2950000	33341	03/22/26	Sale	SL260322	S0005	2	5.75	2.1	11.5	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	2960000	33341	03/22/26	Sale	SL260322	S0010	3	5.75	2.1	17.25	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	2970000	10000	03/23/26	Sale	SL260323	S0001	17	1	0.9	17	0		
ITEM	NWVDEMO	2980000	10000	03/23/26	Sale	SL260323	S0002	9	1	0.9	9	0		
ITEM	NWVDEMO	2990000	10000	03/23/26	Sale	SL260323	S0013	8	1	0.9	8	0		
ITEM	NWVDEMO	3000000	10045	03/23/26	Sale	SL260323	S0001	8	0.86	0.45	6.88	0		
ITEM	NWVDEMO	3010000	10070	03/23/26	Sale	SL260323	S0001	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	3020000	10070	03/23/26	Sale	SL260323	S0002	5	1.82	0.5	9.1	0		
ITEM	NWVDEMO	3030000	10100	03/23/26	Sale	SL260323	S0001	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	3040000	10100	03/23/26	Sale	SL260323	S0002	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	3050000	10100	03/23/26	Sale	SL260323	S0013	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	3060000	18200	03/23/26	Sale	SL260323	S0001	5	1.64	0.95	8.2	0		
ITEM	NWVDEMO	3070000	18200	03/23/26	Sale	SL260323	S0002	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	3080000	18200	03/23/26	Sale	SL260323	S0013	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	3090000	18230	03/23/26	Sale	SL260323	S0001	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	3100000	18230	03/23/26	Sale	SL260323	S0002	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	3110000	30091	03/23/26	Sale	SL260323	S0005	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	3120000	33100	03/23/26	Sale	SL260323	S0001	9	1.36	1	12.24	0	03/24/26	L260322-33100A
ITEM	NWVDEMO	3130000	33100	03/23/26	Sale	SL260323	S0002	8	1.36	1	10.88	0	03/24/26	L260322-33100A
ITEM	NWVDEMO	3140000	33100	03/23/26	Sale	SL260323	S0005	6	1.36	1	8.16	0	03/24/26	L260322-33100C
ITEM	NWVDEMO	3150000	33100	03/23/26	Sale	SL260323	S0010	8	1.36	1	10.88	0	03/24/26	L260322-33100C
ITEM	NWVDEMO	3160000	33110	03/23/26	Sale	SL260323	S0001	13	1.59	1.2	20.67	0	03/24/26	L260322-33110C
ITEM	NWVDEMO	3170000	33110	03/23/26	Sale	SL260323	S0002	12	1.59	1.2	19.08	0	03/24/26	L260322-33110C
ITEM	NWVDEMO	3180000	33110	03/23/26	Sale	SL260323	S0005	3	1.59	1.2	4.77	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	3190000	33110	03/23/26	Sale	SL260323	S0010	5	1.59	1.2	7.95	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	3200000	33116	03/23/26	Sale	SL260323	S0001	3	1.09	0.78	3.27	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	3210000	33116	03/23/26	Sale	SL260323	S0002	5	1.09	0.78	5.45	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	3220000	33116	03/23/26	Sale	SL260323	S0005	3	1.09	0.78	3.27	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	3230000	33116	03/23/26	Sale	SL260323	S0005	1	1.09	0.78	1.09	0	03/27/26	L260322-33116B
ITEM	NWVDEMO	3240000	33116	03/23/26	Sale	SL260323	S0010	7	1.09	0.78	7.63	0	03/27/26	L260322-33116B
ITEM	NWVDEMO	3250000	33120	03/23/26	Sale	SL260323	S0001	3	8.64	6.5	25.92	0		
ITEM	NWVDEMO	3260000	33120	03/23/26	Sale	SL260323	S0002	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	3270000	33130	03/23/26	Sale	SL260323	S0001	4	9.55	7.1	38.2	0	03/29/26	L260322-33130
ITEM	NWVDEMO	3280000	33130	03/23/26	Sale	SL260323	S0002	4	9.55	7.1	38.2	0	03/29/26	L260322-33130
ITEM	NWVDEMO	3290000	33130	03/23/26	Sale	SL260323	S0005	2	9.55	7.1	19.1	0	03/29/26	L260322-33130
ITEM	NWVDEMO	3300000	33150	03/23/26	Sale	SL260323	S0001	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	3310000	33150	03/23/26	Sale	SL260323	S0002	3	11.36	7.5	34.08	0		
ITEM	NWVDEMO	3320000	33150	03/23/26	Sale	SL260323	S0005	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	3330000	33150	03/23/26	Sale	SL260323	S0010	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	3340000	33160	03/23/26	Sale	SL260323	S0001	2	7.18	5.5	14.36	0	03/29/26	L260322-33160A
ITEM	NWVDEMO	3350000	33160	03/23/26	Sale	SL260323	S0002	1	7.18	5.5	7.18	0	03/29/26	L260322-33160A
ITEM	NWVDEMO	3360000	33160	03/23/26	Sale	SL260323	S0005	1	7.18	5.5	7.18	0	03/30/26	L260322-33160B
ITEM	NWVDEMO	3370000	33170	03/23/26	Sale	SL260323	S0001	3	7.18	5.5	21.54	0	03/28/26	L260322-33170A
ITEM	NWVDEMO	3380000	33170	03/23/26	Sale	SL260323	S0002	2	7.18	5.5	14.36	0	03/28/26	L260322-33170A
ITEM	NWVDEMO	3390000	33170	03/23/26	Sale	SL260323	S0005	1	7.18	5.5	7.18	0	03/28/26	L260322-33170A
ITEM	NWVDEMO	3400000	33170	03/23/26	Sale	SL260323	S0005	2	7.18	5.5	14.36	0	03/28/26	L260322-33170B
ITEM	NWVDEMO	3410000	33170	03/23/26	Sale	SL260323	S0010	2	7.18	5.5	14.36	0	03/28/26	L260322-33170B
ITEM	NWVDEMO	3420000	33200	03/23/26	Sale	SL260323	S0001	5	5.91	4.2	29.55	0		
ITEM	NWVDEMO	3430000	33200	03/23/26	Sale	SL260323	S0002	7	5.91	4.2	41.37	0		
ITEM	NWVDEMO	3440000	33200	03/23/26	Sale	SL260323	S0005	2	5.91	4.2	11.82	0		
ITEM	NWVDEMO	3450000	33200	03/23/26	Sale	SL260323	S0010	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	3460000	33250	03/23/26	Sale	SL260323	S0001	4	5.36	4.1	21.44	0		
ITEM	NWVDEMO	3470000	33250	03/23/26	Sale	SL260323	S0002	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	3480000	33250	03/23/26	Sale	SL260323	S0010	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	3490000	33310	03/23/26	Sale	SL260323	S0001	18	3	1.1	54	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	3500000	33310	03/23/26	Sale	SL260323	S0002	13	3	1.1	39	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	3510000	33310	03/23/26	Sale	SL260323	S0005	5	3	1.1	15	0	11/28/26	L260322-33310A
ITEM	NWVDEMO	3520000	33310	03/23/26	Sale	SL260323	S0010	6	3	1.1	18	0	12/04/26	L260322-33310C
ITEM	NWVDEMO	3530000	33323	03/23/26	Sale	SL260323	S0001	8	3	1.1	24	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	3540000	33323	03/23/26	Sale	SL260323	S0002	11	3	1.1	33	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	3550000	33323	03/23/26	Sale	SL260323	S0005	4	3	1.1	12	0	11/04/26	L260322-33323A
ITEM	NWVDEMO	3560000	33323	03/23/26	Sale	SL260323	S0010	6	3	1.1	18	0	11/26/26	L260322-33323B
ITEM	NWVDEMO	3570000	33341	03/23/26	Sale	SL260323	S0001	5	5.75	2.1	28.75	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	3580000	33341	03/23/26	Sale	SL260323	S0002	5	5.75	2.1	28.75	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	3590000	33341	03/23/26	Sale	SL260323	S0005	2	5.75	2.1	11.5	0	08/31/26	L260322-33341C
ITEM	NWVDEMO	3600000	33341	03/23/26	Sale	SL260323	S0010	2	5.75	2.1	11.5	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	3610000	10000	03/24/26	Purchase	PR260324	W0003	55	0.9	0.9	49.5	0		
ITEM	NWVDEMO	3620000	10000	03/24/26	Purchase	PR260324	W0003	55	0.9	0.9	49.5	0		
ITEM	NWVDEMO	3630000	10000	03/24/26	Purchase	PR260324	W0003	55	0.9	0.9	49.5	0		
ITEM	NWVDEMO	3640000	10045	03/24/26	Purchase	PR260324	W0003	56	0.45	0.45	25.2	0		
ITEM	NWVDEMO	3650000	10045	03/24/26	Purchase	PR260324	W0003	57	0.45	0.45	25.65	0		
ITEM	NWVDEMO	3660000	33100	03/24/26	Purchase	PR260324	W0003	47	1	1	47	0	03/28/26	L260324-33100A
ITEM	NWVDEMO	3670000	33100	03/24/26	Purchase	PR260324	W0003	48	1	1	48	0	03/26/26	L260324-33100B
ITEM	NWVDEMO	3680000	33110	03/24/26	Purchase	PR260324	W0003	33	1.2	1.2	39.6	0	03/26/26	L260324-33110A
ITEM	NWVDEMO	3690000	33110	03/24/26	Purchase	PR260324	W0003	34	1.2	1.2	40.8	0	03/27/26	L260324-33110B
ITEM	NWVDEMO	3700000	33116	03/24/26	Purchase	PR260324	W0003	35	0.78	0.78	27.3	0	03/28/26	L260324-33116A
ITEM	NWVDEMO	3710000	33116	03/24/26	Purchase	PR260324	W0003	36	0.78	0.78	28.08	0	03/29/26	L260324-33116B
ITEM	NWVDEMO	3720000	33120	03/24/26	Purchase	PR260324	W0003	30	6.5	6.5	195	0		
ITEM	NWVDEMO	3730000	33130	03/24/26	Purchase	PR260324	W0003	37	7.1	7.1	262.7	0	03/31/26	L260324-33130
ITEM	NWVDEMO	3740000	33160	03/24/26	Purchase	PR260324	W0003	24	5.5	5.5	132	0	04/01/26	L260324-33160A
ITEM	NWVDEMO	3750000	33160	03/24/26	Purchase	PR260324	W0003	25	5.5	5.5	137.5	0	03/31/26	L260324-33160B
ITEM	NWVDEMO	3760000	33170	03/24/26	Purchase	PR260324	W0003	26	5.5	5.5	143	0	03/30/26	L260324-33170A
ITEM	NWVDEMO	3770000	33170	03/24/26	Purchase	PR260324	W0003	27	5.5	5.5	148.5	0	03/28/26	L260324-33170B
ITEM	NWVDEMO	3780000	33110	03/24/26	Positive Adjmt.	TR260324	S0001	21	1.2	1.2	25.2	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	3790000	33110	03/24/26	Positive Adjmt.	TR260324	S0002	11	1.2	1.2	13.2	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	3800000	33110	03/24/26	Positive Adjmt.	TR260324	S0002	7	1.2	1.2	8.4	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	3810000	33110	03/24/26	Positive Adjmt.	TR260324	S0005	10	1.2	1.2	12	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	3820000	33110	03/24/26	Positive Adjmt.	TR260324	S0010	16	1.2	1.2	19.2	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	3830000	33110	03/24/26	Negative Adjmt.	TR260324	W0003	21	1.2	1.2	25.2	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	3840000	33110	03/24/26	Negative Adjmt.	TR260324	W0003	11	1.2	1.2	13.2	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	3850000	33110	03/24/26	Negative Adjmt.	TR260324	W0003	7	1.2	1.2	8.4	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	3860000	33110	03/24/26	Negative Adjmt.	TR260324	W0003	10	1.2	1.2	12	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	3870000	33110	03/24/26	Negative Adjmt.	TR260324	W0003	16	1.2	1.2	19.2	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	3880000	10000	03/24/26	Sale	SL260324	S0001	15	1	0.9	15	0		
ITEM	NWVDEMO	3890000	10000	03/24/26	Sale	SL260324	S0002	5	1	0.9	5	0		
ITEM	NWVDEMO	3900000	10000	03/24/26	Sale	SL260324	S0002	8	1	0.9	8	0		
ITEM	NWVDEMO	3910000	10000	03/24/26	Sale	SL260324	S0013	1	1	0.9	1	0		
ITEM	NWVDEMO	3920000	10045	03/24/26	Sale	SL260324	S0001	8	0.86	0.45	6.88	0		
ITEM	NWVDEMO	3930000	10070	03/24/26	Sale	SL260324	S0001	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	3940000	10070	03/24/26	Sale	SL260324	S0002	3	1.82	0.5	5.46	0		
ITEM	NWVDEMO	3950000	10100	03/24/26	Sale	SL260324	S0001	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	3960000	10100	03/24/26	Sale	SL260324	S0002	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	3970000	10100	03/24/26	Sale	SL260324	S0013	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	3980000	18200	03/24/26	Sale	SL260324	S0001	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	3990000	18200	03/24/26	Sale	SL260324	S0002	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	4000000	18200	03/24/26	Sale	SL260324	S0013	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	4010000	18200	03/24/26	Sale	WS260324	W0003	6	1.18	0.95	7.08	0		
ITEM	NWVDEMO	4020000	18230	03/24/26	Sale	SL260324	S0001	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	4030000	18230	03/24/26	Sale	SL260324	S0002	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	4040000	18230	03/24/26	Sale	WS260324	W0003	6	1.18	0.95	7.08	0		
ITEM	NWVDEMO	4050000	30091	03/24/26	Sale	SL260324	S0002	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	4060000	30091	03/24/26	Sale	WS260324	W0003	2	3.01	2.8	6.02	0		
ITEM	NWVDEMO	4070000	33100	03/24/26	Sale	SL260324	S0001	11	1.36	1	14.96	0	03/24/26	L260322-33100A
ITEM	NWVDEMO	4080000	33100	03/24/26	Sale	SL260324	S0002	4	1.36	1	5.44	0	03/24/26	L260322-33100A
ITEM	NWVDEMO	4090000	33100	03/24/26	Sale	SL260324	S0005	3	1.36	1	4.08	0	03/24/26	L260322-33100C
ITEM	NWVDEMO	4100000	33100	03/24/26	Sale	SL260324	S0010	5	1.36	1	6.8	0	03/24/26	L260322-33100C
ITEM	NWVDEMO	4110000	33110	03/24/26	Sale	SL260324	S0001	3	1.59	1.2	4.77	0	03/24/26	L260322-33110C
ITEM	NWVDEMO	4120000	33110	03/24/26	Sale	SL260324	S0001	10	1.59	1.2	15.9	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	4130000	33110	03/24/26	Sale	SL260324	S0002	7	1.59	1.2	11.13	0	03/25/26	L260322-33110B
ITEM	NWVDEMO	4140000	33110	03/24/26	Sale	SL260324	S0005	4	1.59	1.2	6.36	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	4150000	33110	03/24/26	Sale	SL260324	S0010	12	1.59	1.2	19.08	0	03/26/26	L260322-33110A
ITEM	NWVDEMO	4160000	33116	03/24/26	Sale	SL260324	S0001	9	1.09	0.78	9.81	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	4170000	33116	03/24/26	Sale	SL260324	S0002	4	1.09	0.78	4.36	0	03/26/26	L260322-33116A
ITEM	NWVDEMO	4180000	33116	03/24/26	Sale	SL260324	S0005	4	1.09	0.78	4.36	0	03/27/26	L260322-33116B
ITEM	NWVDEMO	4190000	33116	03/24/26	Sale	SL260324	S0010	6	1.09	0.78	6.54	0	03/27/26	L260322-33116B
ITEM	NWVDEMO	4200000	33120	03/24/26	Sale	SL260324	S0001	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	4210000	33120	03/24/26	Sale	SL260324	S0002	2	8.64	6.5	17.28	0		
ITEM	NWVDEMO	4220000	33130	03/24/26	Sale	SL260324	S0001	1	9.55	7.1	9.55	0	03/29/26	L260322-33130
ITEM	NWVDEMO	4230000	33130	03/24/26	Sale	SL260324	S0002	2	9.55	7.1	19.1	0	03/29/26	L260322-33130
ITEM	NWVDEMO	4240000	33130	03/24/26	Sale	SL260324	S0005	1	9.55	7.1	9.55	0	03/29/26	L260322-33130
ITEM	NWVDEMO	4250000	33130	03/24/26	Sale	SL260324	S0010	2	9.55	7.1	19.1	0	03/29/26	L260322-33130
ITEM	NWVDEMO	4260000	33150	03/24/26	Sale	SL260324	S0001	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	4270000	33150	03/24/26	Sale	SL260324	S0002	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	4280000	33150	03/24/26	Sale	SL260324	S0005	1	11.36	7.5	11.36	0		
